"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"397",1950,1,"    3.65","    8.12","   28.19","    4.17","    5.46","   13.60","    0.00","    0.00","   13.43","    1.05","    0.00","    1.05","    8.43","    0.00","   14.47","    0.00","    1.05","    4.07","    0.00","    4.07","    0.00","    0.00","   13.95","    4.17","   13.43","    0.00","    0.00","    0.00","    0.74","    5.46","    0.00"
"398",1950,2,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   12.39","    0.00","    0.00","    0.00","   10.92","   30.90","    7.60","    0.54","    0.00","    0.00","    0.54","    0.00","    0.54","   12.21","    3.53","    8.14","    1.39","    0.00","    0.00","    6.56","    9.68","NA","NA","NA"
"399",1950,3,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.54","    0.00","    5.46","    8.55","    6.85","    0.00","    0.00","    0.00","    0.00","    9.67","    0.00","    0.00","    1.05","    0.53","    3.13","    0.00","    0.00","    6.25","   31.63","    7.08","    0.00","    0.00","    0.00","    2.09"
"400",1950,4,"    0.74","    7.39","   28.71","    1.05","    1.39","    0.00","    0.53","    0.09","    4.69","    3.96","    0.74","    0.54","    0.00","    0.54","    0.00","    0.53","    0.00","    0.00","    5.52","    1.14","    1.66","    6.04","   29.55","    3.96","    4.17","    0.00","    0.00","    0.00","    1.78","    6.87","NA"
"401",1950,5,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    6.56","    0.00","    0.00","    0.00","    2.82","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.74","    0.53","    0.00","   21.85","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.17"
"402",1950,6,"    0.53","   24.55","    2.82","    0.00","    0.00","    0.00","    0.00","    0.00","   22.68","    0.00","    0.00","    0.00","    9.16","    0.00","    0.00","    0.00","    0.00","    2.30","    0.00","    1.05","    0.00","    0.00","    8.64","    8.64","    0.00","    0.00","    0.00","    0.53","    0.00","    1.26","NA"
"403",1950,7,"    2.09","    1.57","    2.30","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.30","    0.00","    0.00","    2.09","    0.00","    0.00","    0.00","   12.07","    0.00","   31.94","    1.57","    0.00","    0.00","    0.00","    2.09","    0.00","    0.00","    1.57","    0.00","    0.00","    0.00","    0.00"
"404",1950,8,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   18.21","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.00","   11.35","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   20.08","    1.26","    0.00","   26.95"
"405",1950,9,"    0.53","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.26","    4.17","    4.69","    5.52","    1.26","    0.53","    0.00","    0.00","    0.00","   13.95","    0.00","    0.00","    1.26","    0.00","    0.00","    0.00","    0.00","    0.00","    1.05","    0.00","    0.00","    0.00","NA"
"406",1950,10,"    0.00","   15.82","    0.53","    0.00","    0.00","    0.00","    0.00","    9.99","   26.11","    0.53","    2.09","    0.00","   11.35","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.53","    0.00","    0.00","    2.61","    8.64","    0.00","    0.00","    0.00","    0.00"
"407",1950,11,"    0.00","    0.74","    4.69","    9.30","    0.00","    0.00","   16.03","    5.52","    0.00","    0.74","    0.00","    0.00","    0.00","    1.57","    2.09","    0.00","    0.00","    0.00","   23.20","    1.05","    0.00","    0.00","    3.88","    5.46","   22.27","    5.46","    4.07","    0.00","    0.00","    0.00","NA"
"408",1950,12,"   20.08","    2.82","    0.00","    0.00","    0.00","   17.90","    6.79","    0.00","    0.00","    1.61","    0.54","    2.68","    1.93","    0.86","    4.07","    0.00","    0.00","    0.00","    0.00","    0.00","    5.46","    0.00","    0.00","    0.00","    8.14","    4.07","    0.00","    0.00","    0.00","    0.00","    0.00"
"409",1951,1,"    0.00","    8.12","    3.13","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.74","    0.00","    0.00","    0.00","    9.53","    0.32","    0.00","    0.00","    0.00","    0.00","    0.74","    0.00","    0.00","   12.21","    0.00","    0.54","   12.21","    0.00","    0.00","    0.54","    0.54","    8.99"
"410",1951,2,"   10.39","    0.00","    0.00","    0.00","    0.00","   10.31","    1.39","    0.00","    0.00","    0.00","    0.00","   11.87","   26.79","    0.00","    0.00","   12.91","    0.00","    8.95","    0.00","    5.00","    0.00","    0.00","    0.00","    0.00","    0.00","    6.87","    0.00","    0.00","NA","NA","NA"
"411",1951,3,"    0.00","    4.17","    0.74","    0.00","    0.00","    2.61","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   12.39","    6.25","    0.00","    0.09","    0.00","    5.99","    8.14","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.30","    9.68","   10.31","    0.00","    0.00"
"412",1951,4,"    4.78","    0.00","    0.00","    0.00","    0.00","    0.00","    5.00","   11.55","    1.26","    0.00","    2.61","    1.05","    4.69","    2.61","    0.00","    0.54","    0.00","    0.74","    0.00","    0.00","    8.12","    0.00","    0.00","    2.09","    1.78","    0.00","    0.00","    7.39","    0.00","    0.00","NA"
"413",1951,5,"    0.00","    2.09","    2.82","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   21.12","   11.35","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.09","    0.00","    7.91","    0.00","    0.00","    0.00","    4.17","    2.30","    0.74","    0.00","    0.00","    0.00"
"414",1951,6,"    4.17","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.09","    0.53","    0.00","    0.00","    7.91","    7.60","    0.00","    0.00","    0.00","    0.00","    0.00","    9.47","    0.00","   35.58","    0.53","    0.00","    0.00","    0.00","    0.00","    9.68","   15.82","    2.09","    8.43","NA"
"415",1951,7,"    0.00","    0.00","    0.00","    8.95","    0.00","    0.00","    0.00","    6.56","    2.30","    0.00","    1.57","    2.09","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   25.07","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.15","    0.00","    0.00","    0.00"
"416",1951,8,"    0.00","    0.00","    6.56","    0.00","    0.00","    0.00","    0.00","    0.53","    0.00","    0.00","    0.00","    0.00","    0.00","    1.78","   11.03","    0.00","    0.00","   20.81","    0.00","    0.00","    6.04","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   39.01","    0.00"
