"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"133",1950,1,"    0.62 ","    1.61 ","    0.00 ","    0.20","    0.20","    0.00 ","    0.62 ","    0.62 ","    3.47 ","    2.48 ","    0.99 ","    0.37 ","    0.00 ","    0.20","    2.85 ","    1.61 ","    0.00 ","    0.20","    0.00 ","    0.00 ","    0.62 ","    0.00 ","    0.00 ","    3.10 ","    0.20","    0.00 ","    0.00 ","    0.37 ","    0.62 ","    0.00 ","    0.20"
"134",1950,2,"    0.20","    0.20","    0.62 ","    0.20","    0.20","    0.00 ","    1.61 ","    0.99 ","    0.37 ","    0.20","    0.20","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.24 ","    0.20","    0.00 ","    0.62 ","    0.62 ","    5.33 ","    1.24 ","    0.20","    0.20","    0.00 ","    8.18 ","    3.72 ","NA","NA","NA"
"135",1950,3,"    0.00 ","    0.20","    0.20","    5.70 ","    0.00 ","    1.61 ","    0.00 ","    0.00 ","    0.00 ","    0.20","    0.20","    0.00 ","    0.20","    0.20","    0.20","    0.37 ","    1.61 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.20","    0.20","    0.20"
"136",1950,4,"    0.00 ","    0.20","    0.00 ","    0.20","    0.00 ","    0.62 ","    0.00 ","    0.00 ","    0.00 ","    4.71 ","    0.62 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.54 ","    0.20","   10.66 ","   16.74 ","    0.62 ","    0.20","    0.00 ","    0.00 ","    0.20","    0.20","    0.37 ","    1.61 ","    1.24 ","    0.20","    2.85 ","NA"
"137",1950,5,"    0.99 ","    0.20","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.46","    0.20","    0.20","    0.20","   15.75 ","   15.75 ","    0.62 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    1.05 ","    0.30","    0.20","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.53 "
"138",1950,6,"    3.34 ","    4.16","    0.20","    0.30","    0.30","    0.74 ","    0.20","    0.30","    0.74 ","    0.20","    1.26 ","    3.96 ","    0.30","    1.05 ","    0.30","    0.00 ","    0.30","    9.47 ","    0.50","    4.17 ","    2.61 ","    7.08 ","   14.99 ","    1.05 ","    0.00 ","    1.26 ","    0.00 ","    0.53 ","    0.30","    1.05 ","NA"
"139",1950,7,"    1.05 ","    0.74 ","    0.30","    0.00 ","    0.00 ","    6.04 ","    1.05 ","    0.74 ","    0.00 ","    8.43 ","   34.33 ","    5.00 ","    1.05 ","    0.00 ","    0.30","    0.30","   17.69 ","    0.53 ","    0.00 ","    0.00 ","    1.05 ","    0.30","    0.00 ","    0.30","    8.64 ","    1.26 ","    3.34 ","    0.53 ","    0.00 ","    0.00 ","    0.30"
"140",1950,8,"    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    1.05 ","    1.57 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.30","    0.30","   10.31 ","    2.61 ","   31.63 ","   10.83 ","    7.39 ","    5.52 ","    8.95 ","    2.30 ","    0.30","    0.00 ","    7.60 ","    0.53 ","    0.00 ","    2.09 ","    3.13 ","    0.74 "
"141",1950,9,"    0.00 ","    1.05 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    3.34 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    0.30","    0.00 ","    2.09 ","    0.53 ","    0.53 ","    0.30","    2.61 ","    0.50","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    2.82 ","    0.30","    1.78 ","NA"
"142",1950,10,"    0.30","   12.74 ","    3.33","    1.46","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.30","    5.73 ","    0.74 ","    0.30","    1.36 ","    5.33 ","    1.73 ","   10.04 ","    4.02","    5.33 ","    2.23 ","    0.62 ","    0.00 ","    6.94 ","   10.42 ","    0.00 ","    0.00 ","    0.30","    1.05 ","    0.20","    0.00 ","    0.00 "
