"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"133",1950,1,"    0.51","    4.48 ","    5.42","    5.92 ","    0.00 ","    0.21","    0.21","    2.90 ","    0.00 ","    3.41 ","    0.00 ","    2.90 ","   36.26","    2.90 ","    1.51 ","    0.00 ","   14.73 ","    0.00 ","    0.35 ","    1.16 ","    3.48 ","    0.35 ","    0.21","    0.88","   14.28 ","    0.51","    0.35 ","    0.35 ","    0.21","    0.00 ","    0.21"
"134",1950,2,"    0.00 ","    0.35 ","    0.21","    0.00 ","    2.09 ","    0.21","    0.00 ","    1.74 ","    0.21","    0.00 ","    1.51 ","    7.08 ","    0.58 ","    9.74 ","   10.32 ","    2.09 ","    0.00 ","   11.48 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.83 ","    1.16 ","    0.00 ","    0.21","    2.32 ","    6.50 ","NA","NA","NA"
"135",1950,3,"    1.16 ","    0.21","    0.00 ","    3.20","    0.65","    0.21","    0.88 ","   10.32 ","    0.35 ","    0.00 ","    0.35 ","    0.00 ","    0.21","    4.41 ","    0.21","    0.00 ","    0.21","    0.21","    0.00 ","    0.00 ","    0.00 ","    1.11 ","    0.51","    0.00 ","    0.00 ","    1.51 ","   13.49 ","    4.88 ","    0.21","    0.00 ","    0.21"
"136",1950,4,"    9.40 ","    0.93 ","    0.35 ","    3.06 ","    0.93 ","    0.00 ","    0.58 ","    0.00 ","    0.00 ","    0.30","    8.01 ","    0.58 ","    0.93 ","    0.00 ","    0.00 ","    0.30","    0.30","    0.30","    7.91 ","    1.74 ","    0.58 ","    1.51 ","    0.58 ","    0.00 ","    4.83 ","    0.30","    0.65","    0.51","    0.00 ","    0.30","NA"
"137",1950,5,"    0.30","    0.00 ","    1.47","    0.00 ","    0.00 ","    0.51","    0.21","    0.00 ","    0.74 ","    0.30","    0.58 ","    0.53 ","    0.21","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.39 ","    0.74 ","    5.00 ","    0.00 ","    0.00 ","    5.52 "
"138",1950,6,"    0.00 ","    2.61 ","    0.00 ","    2.30 ","    0.00 ","    3.13 ","    1.05 ","    8.12 ","    1.78","    0.51","    0.00 ","    0.00 ","    1.26 ","    0.00 ","    1.57 ","    6.04 ","    0.00 ","    0.00 ","    0.30","   14.99 ","    0.00 ","    0.74 ","    9.16 ","    0.00 ","    2.30 ","    0.00 ","    3.13 ","    3.96 ","    2.09 ","    3.65 ","NA"
"139",1950,7,"    6.56 ","    3.96 ","    0.30","    0.53 ","    1.26 ","    7.91 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   33.81 ","   21.85 ","    2.30 ","    4.48 ","    0.00 ","   20.60 ","    0.00 ","    0.00 ","    0.00 "
"140",1950,8,"    2.09 ","    3.13 ","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    8.12 ","    0.00 ","    0.00 ","    1.26 ","    0.00 ","    0.00 ","    0.30","    1.05 ","    6.25 ","    0.00 ","    6.25 ","    0.30","    3.34 ","    0.00 ","    8.64 ","    2.61 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    1.05 "
"141",1950,9,"    0.00 ","    0.00 ","    9.99 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    2.30 ","    0.00 ","    0.00 ","    8.43 ","    0.00 ","    4.69 ","    0.30","    8.95 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.52 ","   19.25 ","    0.30","NA"
"142",1950,10,"    0.00 ","    0.00 ","    0.00 ","    0.58 ","    0.00 ","    0.00 ","    4.17 ","    0.00 ","    0.00 ","    9.16 ","    1.05 ","    6.77","    0.21","    0.00 ","    0.30","   17.69 ","    0.00 ","    2.09 ","   12.39 ","    6.48 ","    1.78 ","    0.93 ","    2.82 ","    0.58 ","    0.21","    0.00 ","    2.30 ","    1.05 ","    0.00 ","    0.00 ","    0.00 "
"143",1950,11,"   11.76","    0.35 ","    0.21","    0.21","    0.21","    6.77 ","    0.21","    2.65 ","   10.98 ","    0.88","    0.58 ","    0.93 ","    0.35 ","    1.05 ","    9.16 ","    4.89 ","    0.00 ","    0.00 ","    3.34 ","    0.21","    0.21","    0.21","    0.21","    9.16 ","   23.50 ","    4.33 ","    0.35 ","    4.41 ","    4.41 ","    1.16 ","NA"
