"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"61",1950,1,"    0.00","    0.00","    0.00","    2.31","    9.78","    0.00","   26.11","    0.00","    0.00","    0.00","    0.00","   13.12","   32.67","   32.67","    9.78","   19.55","    0.00","    9.78","   22.89","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00"
"62",1950,2,"    9.78","   19.55","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   26.11","   13.12","   19.55","    0.00","    9.78","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    9.78","   26.11","   32.67","NA","NA","NA"
"63",1950,3,"    6.56","    9.78","    6.56","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.29","    6.66","    9.78","    0.00","    0.00","    0.00","    0.00","    0.00","   19.55"
"64",1950,4,"NA","NA","NA","NA","NA","NA","    6.56","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","    0.12","    0.12","NA","NA","NA"
"65",1950,5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"66",1950,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"67",1950,7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","    3.42","    0.00","    6.49","    0.86","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.86","    1.88","NA","NA","NA","NA","NA","    3.68","NA","NA"
"68",1950,8,"   23.55","    0.61","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.77","    1.88","    0.61","    0.00","    0.00","    0.00","    0.00","    4.27","    4.10","    3.42","    1.88","    0.00","    1.46","    0.00","    8.20","    0.00","    0.00","    0.00"
"69",1950,9,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.29","    0.43","    2.14","    6.66","    0.00","    0.00","    3.68","    7.51","    0.43","    0.00","    0.00","    0.00","    0.00","    3.68","    0.00","    0.00","    2.14","   13.57","    1.88","    0.00","NA"
"70",1950,10,"    0.00","    4.95","    8.62","    0.61","    0.00","    0.00","    7.51","    0.00","    0.00","    0.00","    1.03","    0.00","    0.00","    0.00","    0.00","    4.70","    0.00","    0.43","    0.00","    0.00","    0.00","    8.44","    0.00","   10.58","    0.00","    1.88","    6.23","    0.43","    0.00","    0.00","    0.00"
