"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"313",1950,1,"    0.00 ","    1.58 ","    0.52 ","    0.32 ","    0.00 ","    0.00 ","    0.00 ","    0.32 ","    0.00 ","    0.52 ","    0.00 ","    0.00 ","    0.11","    0.00 ","   20.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.58 ","    0.00 ","    0.00 ","   26.67 ","    0.00 ","    0.00 ","    0.00 ","    3.15 ","    0.00 ","    0.00 ","    0.00 "
"314",1950,2,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.99 ","    0.00 ","    5.36 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.99 ","    0.00 ","    5.36 ","    2.62 ","    0.00 ","    0.00 ","    0.00 ","    1.37 ","    0.11","NA","NA","NA"
"315",1950,3,"    0.00 ","    0.00 ","    0.00 ","    1.37 ","    0.00 ","    2.62 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.62 ","    0.00 ","    0.00 ","    5.36 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.99 ","    0.00 ","    0.00 ","    0.00 ","    0.52 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.71 "
"316",1950,4,"    0.00 ","    1.37 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.84 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.04 ","    1.57 ","    0.00 ","    0.00 ","    1.90 ","    0.00 ","    0.00 ","    3.99 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   13.33 ","NA"
"317",1950,5,"    5.52 ","    0.00 ","    3.96 ","    1.57 ","   32.15 ","    1.05 ","    0.00 ","    0.00 ","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.31 ","    4.69 "
"318",1950,6,"    0.53 ","    0.00 ","    1.26 ","    0.00 ","    0.00 ","    5.52 ","    1.05 ","    0.00 ","    1.57 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","   37.97 ","    0.00 ","    0.00 ","    0.00 ","    9.68 ","    1.05 ","    0.00 ","    4.48 ","   16.34 ","    0.00 ","   16.34 ","   10.83 ","    2.09 ","    3.13 ","   13.74 ","    3.34 ","NA"
"319",1950,7,"    9.68 ","    0.00 ","    0.00 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.31 ","    0.00 ","    8.64 ","    2.09 ","    0.00 ","   20.08 ","    7.91 ","    4.48 ","    0.00 ","    0.00 ","    2.82 ","    0.53 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    1.57 ","    3.96 ","    0.53 ","   20.08 ","    0.00 ","    0.00 "
"320",1950,8,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.48 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.34 ","    0.00 ","    1.26 ","    9.99 ","   37.97 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"321",1950,9,"    0.00 ","    0.00 ","    6.87 ","   10.31 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.56 ","    0.74 ","    0.00 ","    0.00 ","    1.26 ","    6.56 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.04 ","    0.00 ","    3.13 ","    0.00 ","NA"
"322",1950,10,"NA","NA","NA","    0.00 ","    0.00 ","    0.00 ","NA","    0.00 ","    0.00 ","    0.00 ","NA","NA","    0.00 ","NA","NA","NA","    0.00 ","NA","NA","NA","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA","    0.00 ","    0.00 ","    0.00 ","    0.00 "
