"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"889",1950,1,"    0.74","    5.21","   14.47","    4.48","    0.29","    0.00","    0.00","    0.00","    2.30","   10.27","    0.00","    0.00","   34.02","    2.44","    3.88","    7.43","   11.14","    0.00","    7.43","    3.23","    8.70","    2.44","    1.76","    3.05","    9.16","    0.00","    0.00","    0.00","    1.26","    2.44","    1.76"
"890",1950,2,"    0.00","    1.76","    9.97","    0.00","    0.10","    0.00","    0.00","   17.40","    3.71","    0.00","    0.10","    0.00","    2.44","    6.77","    0.78","    1.27","    0.00","    8.70","    0.00","    0.00","    4.99","   12.42","    1.27","    0.00","    0.00","    0.00","    0.00","   12.57","NA","NA","NA"
"891",1950,3,"    9.97","    0.00","    0.00","    0.10","    0.00","    0.00","    9.99","    4.17","    0.00","    0.00","    2.44","    0.00","    0.10","    4.99","    0.00","    0.00","   14.86","    0.00","    0.00","    0.00","    0.00","    4.69","    1.57","    0.00","    0.00","   11.55","   10.51","    5.52","    2.44","    0.00","    0.00"
"892",1950,4,"    2.44","    0.78","   13.95","   12.39","    0.00","    0.00","    1.47","    0.00","    0.00","    5.00","    7.08","    0.10","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    6.87","    0.00","    0.00","    2.82","    0.00","    0.00","    7.39","    0.53","    2.44","    0.00","    0.00","    0.00","NA"
"893",1950,5,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.26","    0.00","    6.04","    0.00","    0.00","    1.26","    0.00","    0.74","    0.00","    0.00","   14.99","    0.00","    0.00","    0.00","    0.00","    2.09","    0.00","    0.00","    0.00","    0.00","    0.53","    2.82","    0.53","    0.00","   12.39"
"894",1950,6,"    0.00","   18.21","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.00","    2.09","    0.00","    0.00","    0.00","    0.00","    0.00","    1.57","    0.00","    0.00","    0.00","    1.26","    0.00","    0.00","   16.34","    0.00","    0.00","    0.74","    0.00","    0.00","    0.00","   12.39","NA"
"895",1950,7,"    0.00","    9.47","    0.74","    0.53","    0.00","    2.82","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.53","    0.74","    0.00","    7.08","   25.59","    0.00","    0.00","    0.00","    0.00","    0.00","    4.69","   38.49","    1.26","    0.00","    0.74","    0.00","    0.00","    1.78","    0.00"
"896",1950,8,"    8.95","   12.39","    5.52","    2.09","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.05","    0.00","    0.74","    0.00","    1.05","    2.61","    0.00","    0.00","    0.74","    0.00","    0.00","    0.00","   11.35","    3.96","   28.19","   30.90","   21.12","    0.00","    0.00"
"897",1950,9,"    0.00","    0.00","    0.00","    0.74","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    8.12","   23.72","    1.78","    0.00","    0.00","   10.31","    0.00","    0.00","    0.00","    1.26","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","NA"
"898",1950,10,"    0.00","    4.69","    0.00","    0.74","    0.00","    0.00","    0.00","    1.26","    2.30","    1.78","   11.35","   28.51","    0.00","    0.00","    0.00","    0.00","    1.05","    0.00","    0.00","    0.00","    0.74","    4.17","    0.00","    4.48","    1.57","    0.00","    4.17","    0.53","    0.00","    0.00","    0.00"
