"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"25",1950,1,"    0.15","    3.34 ","    8.43 ","    8.19 ","    0.28 ","    1.22 ","   17.20 ","    0.11","    0.15","    3.05 ","    0.11","    0.15","   25.59 ","    1.22 ","    3.29 ","    0.11","    0.47 ","    7.90 ","    7.90 ","    2.82 ","    6.20 ","    0.47 ","    0.28 ","    2.82 ","   14.26 ","    0.75 ","    0.47 ","    0.00 ","    0.11","    1.88 ","    1.88 "
"26",1950,2,"    0.00 ","    0.75 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.98 ","    0.75 ","    2.82 ","    0.47 ","    0.11","    1.69 ","    3.45 ","    3.38 ","    1.22 ","    0.11","    4.51 ","    4.32 ","    0.28 ","    4.04 ","   24.63 ","    1.41 ","    5.26 ","    6.02 ","    0.28 ","    0.11","    7.90 ","NA","NA","NA"
"27",1950,3,"    7.61 ","   11.47 ","    0.11","    0.15","    0.00 ","    0.00 ","    4.69 ","    4.56 ","    0.47 ","    0.75 ","    1.69 ","    0.00 ","    0.11","    2.63 ","    0.11","    0.00 ","   17.67 ","    0.11","    0.00 ","    0.00 ","    0.26","    8.59 ","    0.26","    0.00 ","    0.00 ","   12.59 ","   22.89 ","    1.68 ","    0.75 ","    0.00 ","    0.00 "
"28",1950,4,"    9.70 ","    1.28 ","   21.64 ","    6.15","    0.00 ","    0.00 ","    0.75 ","    0.00 ","    0.00 ","    1.57 ","    0.11","    6.96 ","    0.47 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","   10.31 ","    0.28 ","    0.00 ","    4.69 ","    0.00 ","    0.00 ","   11.55 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"29",1950,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","    0.53 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    9.16 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.21 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 "
"30",1950,6,"    0.00 ","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.74 ","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    3.65 ","    0.00 ","    0.00 ","   70.73 ","    0.00 ","   10.83 ","    0.00 ","    0.00 ","    3.13 ","    0.74 ","   11.87 ","NA"
"31",1950,7,"    0.74 ","    0.74 ","    5.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    5.52 ","    6.87 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    1.78 "
"32",1950,8,"    3.34 ","    2.09 ","    0.74 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","   17.17 ","    3.13 ","   30.07 ","   24.55 ","    0.15","    0.00 "
"33",1950,9,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.09 ","    2.09 ","    0.00 ","    2.30 ","    1.78 ","    1.57 ","    0.00 ","    0.00 ","   15.30 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"34",1950,10,"    0.00 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   12.59 ","    2.82 ","    5.52 ","    1.05 ","    1.26 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    1.78 ","    0.15","    0.00 ","    6.87 ","    0.00 ","    0.00 ","    0.00 "
