"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"457",1950,1,"    0.11","    4.03 ","    1.38 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    0.11","    2.12 ","    0.11","    0.00 ","    0.00 ","    4.88 ","    2.97 ","    2.44 ","    0.11","    1.38 ","    0.00 ","    0.11","    1.91 ","    0.11","    0.11","    9.43 ","    3.18 ","    0.32 ","    0.11","    1.06 ","    0.85 ","    0.11","    0.53 ","    0.00 "
"458",1950,2,"    0.11","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    4.56 ","    0.11","    0.53 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.82 ","    0.00 ","    1.59 ","    0.32 ","    0.11","    1.38 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.32 ","    0.53 ","NA","NA","NA"
"459",1950,3,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.03 ","    5.62 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    2.97 ","    0.11","    0.00 ","    7.31 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    7.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    5.94 ","    1.91 ","    0.00 ","    0.00 ","    0.00 ","    0.11"
"460",1950,4,"    1.06 ","    4.56 ","    0.11","    0.00 ","    0.00 ","NA","NA","NA","NA","NA","NA","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    1.06 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   14.84 ","   24.27 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    5.62 ","NA"
"461",1950,5,"    0.00 ","    8.23 ","    0.15","   38.49 ","   39.84 ","    0.15","    0.00 ","   21.64 ","    1.26 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    2.61 ","    0.15","    0.00 ","    3.34 ","    0.15","    0.15","    0.00 ","   16.03 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.51 ","    0.53 ","    7.08 "
"462",1950,6,"    1.57 ","    0.15","    0.00 ","    0.00 ","    0.15","    0.15","    0.15","    0.15","    2.61 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    6.87 ","   41.92 ","    0.00 ","    0.00 ","    0.15","    4.17 ","    0.00 ","   10.31 ","   21.85 ","    0.00 ","   29.55 ","   26.95 ","    0.74 ","   29.03 ","    4.17 ","    1.05 ","   14.78 ","NA"
"463",1950,7,"    0.15","    3.96 ","    6.87 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    6.56 ","    0.15","    4.48 ","    6.04 ","    5.52 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","   11.03 ","    8.12 ","    2.30 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","   22.68 "
"464",1950,8,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.57 ","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.00 ","    3.34 ","    3.34 ","    3.13 ","   25.80 ","   14.78 ","    0.00 ","    0.00 ","    0.15","   11.87 ","    1.05 ","    1.05 ","    0.00 "
"465",1950,9,"    0.00 ","   28.19 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.17 ","    0.15","   11.55 ","    4.17 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   18.94 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.87 ","    0.00 ","    1.78 ","   15.30 ","NA"
"466",1950,10,"   32.15 ","    2.61 ","    1.78 ","    0.00 ","    0.53 ","    7.39 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.15","    5.00 ","    0.00 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"467",1950,11,"    1.05 ","    0.00 ","    0.11","    1.16","    1.89","    1.89","    0.53 ","   21.31 ","    4.56 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.31 ","    0.00 ","    0.00 ","    1.91 ","    2.12 ","    3.50 ","    1.06 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
