"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"805",1950,1,"    2.82 ","   16.86 ","   28.71 ","    8.43 ","    0.21","   22.75 ","    8.35 ","    0.21","   12.91 ","    9.37","    0.61 ","    0.30","   10.51 ","    0.00 ","    4.62 ","    0.00 ","    0.51","    0.61 ","    1.57 ","    0.97 ","    2.09 ","    2.14 ","   16.03 ","    2.30 ","    8.95 ","    0.61 ","    0.00 ","    0.00 ","    0.51","    9.20 ","    0.21"
"806",1950,2,"    0.00 ","    0.21","    0.21","    0.00 ","    3.34 ","    0.74 ","    0.00 ","   11.56","    0.30","    0.21","    0.00 ","    0.00 ","   23.44 ","   22.37 ","    3.63 ","    1.82 ","    0.21","    5.85 ","    3.99 ","    1.21 ","    9.56 ","   16.34 ","    3.63 ","    3.63 ","    1.21 ","    7.99 ","    0.00 ","    5.33 ","NA","NA","NA"
"807",1950,3,"    3.39 ","    0.61 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.17 ","    4.60 ","    3.39 ","    6.17 ","    7.91 ","    6.17 ","    1.57 ","    1.21 ","    0.00 ","   13.79 ","    0.21","    1.82 ","    0.00 ","    0.30","    0.30","   12.76 ","   10.21 ","    3.31 ","    0.00 ","   10.20","    4.48 ","    1.71 ","    0.97 ","    0.00 ","    4.87 "
"808",1950,4,"   10.73 ","   11.04","   30.38 ","    9.47 ","    0.21","    0.00 ","    0.30","    0.00 ","    0.00 ","    3.96 ","    1.27","    4.36 ","    0.21","    0.21","    0.00 ","    0.53 ","    0.30","    0.00 ","    1.78 ","    7.46 ","    0.61 ","    0.74 ","    3.03","    3.65 ","    9.16 ","    0.00 ","    1.99","    0.00 ","    0.00 ","    3.34 ","NA"
"809",1950,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.21 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    9.16 ","    0.30","    0.00 ","    0.53 ","    3.96 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.57 "
"810",1950,6,"    0.74 ","    3.65 ","    1.05 ","    0.30","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.53 ","    0.00 ","   15.30 ","    0.00 ","    0.00 ","    2.82 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.30","    0.00 ","   18.94 ","    2.09 ","    0.30","    2.61 ","    3.34 ","    5.52 ","NA"
"811",1950,7,"    2.61 ","   30.38 ","    5.73 ","   15.30 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   21.33 ","    2.61 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    4.48 ","   15.30 ","    0.30","   14.78 ","    1.26 ","    0.00 ","    0.00 ","    0.00 ","   10.31 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","   15.30 ","   43.27 "
"812",1950,8,"    3.65 ","    0.74 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","   10.83 ","    4.69 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.30","    0.30","   31.42 ","    0.00 ","    0.00 ","   12.39 "
"813",1950,9,"    0.30","    0.00 ","    6.25 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    2.09 ","   18.94 ","   13.11 ","    8.43 ","    1.26 ","    0.00 ","    0.00 ","    5.52 ","    0.00 ","    0.00 ","    0.74 ","    0.30","    1.57 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","NA"
"814",1950,10,"    0.00 ","    1.57 ","    8.12 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.30","   14.47 ","    1.26 ","   21.12 ","   22.16 ","    1.78 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    8.43 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
