"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"757",1950,1,"    0.00","    6.82","   10.04","    0.00","   14.12","    0.00","   14.86","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   40.48","    0.00","    0.00","    0.00","    0.00","    2.92","    3.35","    5.97","    0.00","   14.37","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    8.89"
"758",1950,2,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.97","    2.92","    2.92","    0.00","    0.00","   17.78","   28.85","    0.00","    0.00","    0.00","    8.89","    0.00","    0.00","   11.93","   14.86","    0.00","    8.89","    0.00","    0.00","    0.00","NA","NA","NA"
"759",1950,3,"    5.97","    5.97","NA","NA","NA","NA","NA","NA","NA","    9.74","    5.97","    8.89","    8.89","NA","NA","    8.89","    5.97","NA","NA","   11.93","NA","NA","NA","NA","    2.92","NA","NA","    1.52","NA","NA","NA"
"760",1950,4,"    0.00","    0.00","   28.60","    8.89","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.52","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   15.36","    0.00","    2.92","    0.00","    0.00","NA"
"761",1950,5,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.96","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    8.43","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00"
"762",1950,6,"    0.00","   20.68","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   22.29","    0.00","    0.00","   14.74","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   21.05","   28.60","    0.00","    0.00","    0.00","    0.00","    0.00","NA"
"763",1950,7,"   12.88","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    3.35","    0.00","    0.00","   10.04","    1.25","    0.00","    0.00","    0.00","    7.44","    8.18","    0.00","    0.00","    0.00","    0.00","   10.90","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00"
"764",1950,8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"765",1950,9,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   12.26","    4.96","    3.35","    0.00","    0.00","    7.81","    0.00","    0.00","    0.00","    0.00","    0.00","    3.97","    0.00","    0.00","    0.00","    0.00","    0.00","NA"
"766",1950,10,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   31.69","    0.00","   19.69","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.81","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00"
"767",1950,11,"    0.00","    0.00","    0.00","   11.93","   11.93","    0.00","    0.00","    6.20","    5.33","    0.00","    0.00","    0.00","    1.52","    0.00","    8.80","    0.00","    0.00","    0.00","    0.00","   21.67","    0.00","    0.00","    0.00","   11.93","   41.65","   30.09","    0.00","   14.86","    0.00","    8.89","NA"
"768",1950,12,"    0.00","    0.00","   15.61","    0.00","    0.00","    0.00","    0.00","   36.15","    0.00","    0.00","    2.92","    0.00","    0.00","    0.00","    0.00","    0.00","    2.92","    0.00","    6.57","    3.35","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00"
"769",1951,1,"    2.92","    0.00","    6.20","   15.36","    0.00","   11.93","    0.00","    0.00","    0.00","    0.00","    2.92","    0.00","    0.00","    0.00","   14.86","    0.00","    0.00","    0.00","   14.74","    0.00","    0.00","    0.00","    5.97","    0.00","    0.00","    5.97","    0.00","    0.00","    0.00","    0.00","    0.00"
"770",1951,2,"   14.86","    8.89","    0.00","    0.00","    0.00","    0.00","    5.97","    0.00","    0.00","    0.00","    0.00","    4.96","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   15.61","    0.00","    0.00","    0.00","    0.00","    0.00","    5.33","    0.00","    0.00","NA","NA","NA"
"771",1951,3,"    4.45","    0.00","    2.92","    6.82","    0.00","    0.00","   11.52","    0.00","    1.52","    0.00","    0.00","    0.00","    0.00","    2.92","   14.86","    0.00","    0.00","    0.00","    0.00","   14.86","    5.97","    0.00","    3.35","    5.97","    2.92","    0.00","    0.00","    0.00","    0.00","   10.90","   21.92"
"772",1951,4,"    0.00","    8.89","    0.00","    0.00","    2.92","    0.00","    0.00","    0.00","    0.00","   17.59","    9.42","   53.72","    0.00","    1.52","   15.61","    5.97","    0.00","    0.00","   17.59","    0.00","    0.00","   12.26","    0.00","    0.00","   10.04","   25.38","    0.00","    0.00","   14.12","    0.00","NA"
"773",1951,5,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.58","   14.74","   15.98","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   24.15","    0.00","    0.00","    0.00","    8.43","    0.00","    4.96","    0.00"
"774",1951,6,"    0.00","   19.69","    0.00","   28.60","    0.00","    0.00","    0.00","    0.00","    0.00","   16.97","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   10.04","    6.20","   15.61","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.58","NA"
"775",1951,7,"   14.12","    0.00","    0.00","    5.33","   23.90","    0.00","    0.00","    0.00","    9.42","    0.00","   18.21","   12.26","    0.00","    0.00","    0.00","    6.20","    0.00","    0.00","    9.42","    0.00","    0.00","    0.00","    9.67","    0.00","    0.00","    0.00","    0.00","   23.16","    0.00","    0.00","    0.00"
"776",1951,8,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   20.43","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.58"
"777",1951,9,"   47.41","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   20.68","    0.00","    0.00","   16.60","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   30.46","    0.00","    0.00","    0.00","    0.00","    0.00","    4.72","    0.00","NA"
"778",1951,10,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   15.36","   15.61","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   10.90","   42.71","   15.61","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00"
"779",1951,11,"    0.00","    0.00","    8.89","   11.93","    0.00","    0.00","   22.74","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   26.62","   14.99","    0.00","    2.92","    0.00","    2.92","    5.97","    0.00","    0.00","   12.51","    0.00","    0.00","    5.97","    0.00","    0.00","    0.00","    0.00","NA"
