"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"937",1950,1,"    2.61 ","    2.09 ","    8.43 ","    6.04 ","    0.00 ","    6.27 ","    0.98 ","    0.11","    0.00 ","   22.37 ","    0.11","    0.00 ","   17.69 ","    0.00 ","   10.51 ","    0.00 ","    0.00 ","    0.00 ","    0.62 ","    3.08 ","   15.62 ","    7.13 ","    1.60 ","   10.95 ","    3.13 ","    0.15","    0.00 ","    0.15","    0.00 ","    0.00 ","    1.60 "
"938",1950,2,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    0.11","    0.00 ","    0.98 ","    7.39 ","    2.30 ","    0.00 ","    0.00 ","    0.11","   15.62 ","    9.64 ","    0.74 ","    0.00 ","    1.60 ","    4.67 ","    0.00 ","    1.60 ","    9.96 ","    0.62 ","    9.35 ","    0.11","    0.00 ","    0.00 ","    7.87 ","NA","NA","NA"
"939",1950,3,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   11.55 ","    0.00 ","    0.11","    3.08 ","    0.98 ","    4.67 ","    0.00 ","    0.00 ","    0.00 ","    9.35 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.04","   12.55 ","    0.00 ","    0.00 ","   18.73 ","    6.56 ","    2.09 ","    0.11","    0.00 ","    0.00 "
"940",1950,4,"    4.80","    1.78 ","   10.83 ","   24.76 ","    0.00 ","    0.00 ","    0.00 ","    4.67 ","    0.00 ","    0.00 ","    5.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.56 ","    0.00 ","    0.74 ","    4.69 ","    0.00 ","    0.00 ","    3.65 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    3.13 ","NA"
"941",1950,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.00 ","    0.00 ","    0.00 ","    2.82 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    9.16 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    5.73 ","    0.15","   11.35 ","    0.00 ","   11.55 "
"942",1950,6,"    1.57 ","    3.96 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.83 ","   12.07 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    0.53 ","NA"
"943",1950,7,"    0.00 ","    3.13 ","    0.74 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.12 ","    0.00 ","    0.00 ","   30.90 ","    0.00 ","    0.00 ","   17.38 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.61 ","    0.74 ","    0.00 ","    0.00 ","    5.73 ","    3.96 ","    0.00 ","    3.65 "
"944",1950,8,"    3.65 ","   10.51 ","    9.68 ","    0.53 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    1.78 ","    0.00 ","    0.00 ","   20.60 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    9.68 ","   29.03 ","   26.32 ","    0.15","    3.13 "
"945",1950,9,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.95 ","    0.00 ","    0.00 ","    3.65 ","    6.04 ","    2.30 ","    0.00 ","    0.00 ","    7.60 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"946",1950,10,"    0.00 ","    0.00 ","    6.04 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   35.58 ","    7.91 ","   11.87 ","    6.04 ","    7.91 ","    0.15","    1.26 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.15","    7.91 ","    3.65 ","    3.13 ","    0.15","    0.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 "
"947",1950,11,"    0.00 ","    0.00 ","   16.14","   30.07 ","    0.00 ","    0.00 ","    0.00 ","    3.96 ","   13.11 ","    0.00 ","    1.60 ","    0.62 ","    2.30 ","    0.00 ","    2.82 ","   16.86 ","    0.00 ","    0.00 ","    5.00 ","   12.50","    0.00 ","    0.00 ","    0.00 ","   11.55 ","    0.00 ","    4.06 ","    0.00 ","    9.35 ","    1.60 ","    0.11","NA"
"948",1950,12,"    0.00 ","   27.15 ","   12.91 ","    1.05 ","    0.00 ","    0.00 ","    3.08 ","    9.35 ","    0.00 ","    6.27 ","    4.67 ","    0.00 ","    6.27 ","    1.60 ","    1.60 ","    3.08 ","   18.70 ","    0.11","    6.27 ","    0.11","    6.27 ","    0.62 ","    4.94 ","    2.30 ","    0.00 ","    0.00 ","    6.27 ","    0.00 ","    0.00 ","    0.11","    0.00 "
"949",1951,1,"    0.00 ","    5.52 ","   30.07 ","    0.00 ","    3.69 ","    2.46 ","    0.98 ","    0.00 ","    0.00 ","    1.60 ","    2.46 ","    0.00 ","    0.00 ","    1.60 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    0.11","    0.00 ","   16.24 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    4.67 ","    1.60 ","    0.00 ","   19.68 "
"950",1951,2,"   15.62 ","    1.60 ","    0.62 ","    0.00 ","    0.11","   16.51 ","    0.26","    0.00 ","    0.00 ","    3.08 ","    0.00 ","    5.73 ","    0.98 ","    0.00 ","    0.00 ","    0.00 ","    6.36","    0.00 ","    7.08 ","    0.53 ","    4.42 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    9.68 ","    1.15 ","    4.06 ","NA","NA","NA"
"951",1951,3,"    0.00 ","    0.00 ","    6.89 ","    0.00 ","    0.00 ","    2.82 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.69 ","    3.61 ","    0.98 ","    0.11","    0.00 ","   15.95 ","    3.08 ","    0.11","    4.67 ","   27.11 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    9.99 ","   24.24 ","    0.00 "
"952",1951,4,"   14.99 ","    0.74 ","    1.05 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.21 ","    0.53 ","   14.47 ","    2.82 ","   10.51 ","    3.34 ","    0.53 ","    0.15","    1.57 ","    0.15","    0.00 ","    0.00 ","   19.77 ","    0.00 ","    1.78 ","   24.24 ","    0.00 ","    0.00 ","    2.09 ","    0.15","    0.00 ","NA"
"953",1951,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    1.05 ","    0.00 ","    0.53 ","    0.15","    9.16 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.39 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.25 ","    0.00 ","    0.00 ","    0.00 ","    5.00 ","    7.39 ","    1.78 ","    1.26 ","    2.82 ","    0.00 "
"954",1951,6,"    2.82 ","    1.26 ","    3.13 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    9.47 ","   33.29 ","    1.05 ","    0.00 ","   30.38 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","   16.55 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.48 ","    0.00 ","    7.60 ","NA"
"955",1951,7,"    5.73 ","    0.74 ","    0.00 ","  123.56 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   17.69 ","    8.95 ","    0.00 ","    0.00 ","    0.15","    4.48 ","    0.00 ","   13.11 ","    0.00 ","    0.00 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    1.57 ","    0.00 ","    0.00 ","    0.53 ","    0.00 "
"956",1951,8,"    0.00 ","    4.69 ","   28.19 ","    0.00 ","    0.00 ","    0.00 ","   20.60 ","    1.26 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.52 ","    0.00 ","    3.96 ","    0.15","    0.00 ","    0.00 ","    0.74 ","    3.65 ","   25.59 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","   55.44 "
"957",1951,9,"    0.00 ","    0.74 ","    0.15","    0.00 ","    0.15","   15.30 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.00 ","    0.00 ","    5.73 ","    9.68 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","   21.64 ","    0.00 ","    2.30 ","    0.00 ","    0.00 ","    0.15","    0.15","    0.00 ","    0.00 ","NA"
"958",1951,10,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","   18.42 ","    0.15","   17.38 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","    3.65 ","    4.69 ","   18.73 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 "
"959",1951,11,"    0.00 ","   15.62 ","    0.11","    3.08 ","    0.11","   20.08 ","   16.86 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   12.39 ","    4.69 ","    0.53 ","    7.19","    0.11","    0.11","    0.11","    0.11","    0.00 ","    9.47 ","    0.26","    0.62 ","    9.95 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
