"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"805",1950,1,"    0.53","    7.91","    9.99","    6.04","    0.00","    0.66","    0.00","    0.00","    2.30","   11.93","    0.00","    0.00","   35.58","    1.71","    0.00","    0.00","    9.99","    2.37","    0.00","    1.71","    6.70","    0.00","    9.33","    9.47","    0.00","    0.00","    0.00","    0.00","    0.00","    6.70","    0.00"
"806",1950,2,"    0.00","    1.71","    0.39","    0.00","    0.39","    0.00","    0.00","   10.65","    9.33","    8.41","    0.00","    0.00","    0.00","   19.98","    0.39","    0.00","    0.00","   10.65","    0.00","    0.00","    3.29","   13.41","    1.71","    0.00","    0.00","    0.00","    0.00","   20.72","NA","NA","NA"
"807",1950,3,"    4.99","    0.00","    0.00","    0.00","    0.00","    0.00","    3.34","    9.99","    0.00","    0.39","    0.66","    0.00","    1.31","    0.00","    0.00","    0.00","   19.98","    0.00","    0.00","    0.00","    0.00","    1.26","    2.61","    0.00","    0.00","   13.74","    7.91","    0.00","    4.17","    0.00","    0.00"
"808",1950,4,"   11.30","    0.00","   23.51","   11.35","    0.00","    0.00","    1.31","    0.00","    0.00","    5.21","    4.27","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   10.51","    0.00","    0.39","    6.05","    0.00","    0.00","    6.04","    1.26","    6.70","    0.00","    0.00","    0.00","NA"
"809",1950,5,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    3.13","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    6.04"
"810",1950,6,"    0.74","   13.43","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   29.03","    0.00","    0.00","    0.00","    0.00","    0.00","    1.78","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.82","    0.00","    0.00","    0.00","    0.00","    1.05","    0.00","   25.28","NA"
"811",1950,7,"    0.00","    1.57","    3.65","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.30","    0.53","    0.00","   16.55","   50.45","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   21.64","    0.00","    0.00","    0.00","    0.00","    0.00","    2.30","    0.00"
"812",1950,8,"    0.00","    6.25","    0.00","    7.60","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.74","    0.00","   17.17","    6.25","    2.82","    0.00","    0.00","    0.00","    0.00","    0.00","    4.48","    0.00","   29.03","   20.81","   10.83","    0.00","    0.00"
"813",1950,9,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.69","    0.00","    0.00","    6.25","   14.99","    2.82","    0.00","    0.00","   11.55","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","NA"
"814",1950,10,"    0.00","    8.43","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.91","    0.00","    7.60","    7.08","    0.00","    0.00","    0.00","    4.48","    0.53","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.61","    0.00","    0.00","    3.65","    3.65","    0.00","    0.00","    0.00"
"815",1950,11,"    0.00","    0.00","    3.29","   23.40","    0.00","    0.00","    0.00","    6.56","   18.56","    3.29","    0.00","    0.00","    3.29","    0.00","    8.43","    6.04","    0.00","    0.00","   17.69","   10.51","    0.00","    0.00","    5.90","   29.96","    6.04","    0.00","    0.00","    3.29","   16.69","    1.71","NA"
"816",1950,12,"    0.66","   12.07","    6.25","    0.00","    0.00","    7.60","    9.68","    0.00","    0.00","    0.00","    4.99","    6.70","    1.71","    0.00","    0.00","    0.00","    4.34","    0.00","    0.00","    0.66","   11.70","    4.99","    8.41","    4.99","    0.00","    0.00","    0.39","    0.00","    0.00","    0.00","    0.00"
"817",1951,1,"    0.00","   24.55","   21.85","    0.66","    9.33","    0.00","    0.00","    0.00","    0.00","    0.00","    3.29","    0.00","    0.00","   21.69","    0.00","    0.00","    0.00","    0.00","    0.00","   29.03","    0.00","    0.00","   13.41","    3.29","    6.70","    0.39","    0.00","    1.05","    0.00","    0.00","    0.00"
"818",1951,2,"    8.02","   10.38","    0.00","    0.00","    0.00","   23.40","    0.00","    0.00","    0.00","    2.37","    1.26","    4.03","    4.99","    0.00","    0.00","    0.00","    6.94","    0.00","   12.59","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    6.25","    0.00","    6.05","NA","NA","NA"
"819",1951,3,"    6.70","   12.29","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.48","    0.00","   12.81","    0.00","    0.00","   29.97","    0.00","    3.34","    7.08","    0.00","    7.08","    0.00","    0.00","    0.00","    0.00","   11.35","   29.03","    0.00"
"820",1951,4,"    7.60","    3.29","    3.29","    1.97","    0.00","    0.00","    0.00","    0.00","    0.00","    1.78","    0.00","   16.03","    8.12","    4.99","    9.43","    0.00","    0.00","   13.01","    0.00","    0.00","   10.31","    8.64","    0.00","    1.05","   32.46","    0.00","    6.87","    0.00","    0.00","    0.00","NA"
"821",1951,5,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    3.34","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.53","   10.31","    0.00","    0.00","    0.00","   10.51","    1.78","    2.09","    0.00","    0.00","    0.00"
