"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"421",1950,1,"    0.00","    6.56","   11.35","   18.21","    0.00","   25.46","    0.00","    1.63","    0.00","   16.86","    0.10","    0.00","   23.51","    0.00","   11.35","    0.00","    2.30","    0.00","    0.00","    4.77","    6.40","    6.40","    3.14","   17.56","    0.00","    5.73","    0.00","    0.00","    3.96","    0.00","    8.03"
"422",1950,2,"    0.00","    1.63","    0.00","    0.00","    0.00","    0.00","    0.00","    1.63","   11.37","    0.00","    3.14","    0.00","    0.00","   20.70","   11.16","    0.00","    1.63","    6.40","    9.53","    0.00","    8.03","   12.79","    0.00","    9.53","    3.14","    0.00","    0.00","   12.79","NA","NA","NA"
"423",1950,3,"    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   24.99","    1.63","    0.00","    9.53","    0.00","    9.53","    0.00","    3.14","    0.00","   11.16","    0.00","    0.00","    0.00","    0.00","    7.08","   42.96","    3.13","    0.00","    0.00","   19.77","    1.26","    1.63","    0.00","    0.00"
"424",1950,4,"    3.65","    1.78","    5.73","   30.07","    1.05","    0.00","    0.00","    0.00","    0.00","    0.00","    6.25","    0.00","    0.00","    0.00","    0.00","    0.00","    1.26","    0.00","    5.73","    5.00","    0.00","    0.00","    2.82","    0.00","    4.17","    0.00","    0.74","    0.00","    0.00","    1.26","NA"
"425",1950,5,"    3.13","    0.00","    3.96","    1.78","    0.00","    0.00","    0.74","    0.00","    3.96","    0.00","    0.00","    3.13","    1.78","    0.00","    1.26","    0.00","    0.00","    1.78","    0.74","    0.00","    0.00","    0.00","    0.00","    0.74","    0.00","    0.00","    2.30","    5.73","    6.04","    2.61","   11.35"
"426",1950,6,"   14.26","    0.00","    9.47","    0.00","    0.00","    1.57","    0.00","    0.00","    0.00","    4.48","    0.00","    0.00","    0.00","    0.15","    0.00","    2.61","    1.78","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    3.13","    0.00","    0.00","    0.00","    0.00","    1.05","    0.00","NA"
"427",1950,7,"    0.00","   19.25","    0.00","    1.57","    0.00","    0.00","    0.00","    0.00","    0.00","    5.00","    4.17","    2.82","   22.37","    0.00","    0.00","    4.48","    1.26","    1.05","    0.00","    0.00","    0.00","    0.00","    0.00","    0.15","    5.00","    0.00","    0.00","    7.60","    6.04","    0.00","    6.56"
"428",1950,8,"    5.00","   12.07","    0.74","    3.96","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.57","    0.00","    0.00","    8.95","    1.05","    5.73","   22.16","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.00","   16.86","   16.86","   49.31","    0.00","    1.05"
"429",1950,9,"    0.00","    0.00","    0.00","    1.05","    0.00","    0.00","    0.00","    0.00","    0.00","    3.34","    0.00","    0.00","    7.39","   10.51","    6.25","    0.00","    0.00","    5.52","    1.78","    0.00","    0.00","    1.26","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","NA"
"430",1950,10,"    0.00","    0.00","    4.17","    0.00","    0.00","    0.00","    0.00","   16.55","    7.60","    6.04","    5.00","    9.68","    2.30","    0.00","    0.00","    0.00","    4.69","    0.00","    0.00","    0.00","    0.00","    0.00","   11.35","    4.48","    1.78","    0.00","    1.78","    1.26","    0.00","    0.00","    0.00"
"431",1950,11,"    0.00","    0.00","   13.27","   52.53","    0.00","    0.00","    0.00","    1.05","    5.00","    0.00","    0.00","    9.53","    0.00","    0.00","    4.48","   17.90","    0.74","    0.00","    0.00","   23.51","    1.63","    0.00","    0.00","    0.53","    6.87","    6.40","    0.00","    9.53","    9.53","    0.00","NA"
"432",1950,12,"    0.00","    9.99","    8.64","   18.69","    0.00","    0.00","    5.00","    6.40","    0.00","    3.14","   14.30","    0.00","   14.30","    1.63","    0.00","    3.14","    6.40","    3.14","    0.00","    0.00","    0.00","    3.14","    3.14","    7.62","    0.00","    0.00","    1.63","    0.00","    0.00","    0.00","    1.63"
"433",1951,1,"    0.00","    4.69","   34.33","    2.61","    4.77","   11.16","    3.14","    0.00","    1.63","    3.14","    6.40","    0.00","    0.00","    6.40","    6.40","    0.00","    0.00","    0.00","    0.00","    8.64","    0.00","    0.00","   19.07","    0.00","    0.00","    0.00","    0.00","    3.14","    0.00","    0.00","   20.70"
