"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"877",1950,1,"    0.51","    7.55","   14.41 ","    0.78 ","    0.29 ","    0.29 ","    0.29 ","    0.21","    0.49 ","    2.74 ","    1.27 ","    0.00 ","   17.44 ","    6.96 ","    6.27 ","    0.00 ","    2.45 ","    0.00 ","    0.00 ","    0.49 ","    3.72 ","    0.21","    1.76 ","   22.44 ","    6.76 ","    0.21","    0.29 ","    0.29 ","    0.00 ","    0.21","    0.21"
"878",1950,2,"    0.29 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.21","    2.25 ","    0.98 ","    2.45 ","    6.76 ","    0.00 ","    2.25 ","    0.49 ","    0.00 ","    0.00 ","    0.00 ","    6.96 ","    0.49 ","    0.00 ","   11.66 ","    0.29 ","    3.53 ","    0.78 ","    0.00 ","    0.00 ","    0.00 ","    0.21","    0.29 ","NA","NA","NA"
"879",1950,3,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.21","    0.29 ","   25.87 ","    0.21","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.96 ","    0.21","    4.51 ","    0.21","    0.00 ","    0.21","    0.21","    3.53 ","    2.00 ","    0.00 ","    0.00 ","    0.00 ","   16.17 ","   13.23 ","    0.21","    0.00 ","    0.21","    0.21"
"880",1950,4,"    0.00 ","   15.97 ","    0.98 ","    0.00 ","    0.00 ","    1.27 ","    1.27 ","    0.00 ","   20.68","    7.77 ","    0.49 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    2.82 ","    0.00 ","    0.21","    0.00 ","    2.45 ","    3.23 ","    0.00 ","    0.00 ","   19.40 ","    2.45 ","    0.29 ","    0.00 ","    0.29 ","    3.53 ","NA"
"881",1950,5,"    9.68","    5.49 ","    2.75","   26.11 ","   31.11 ","    2.61 ","    0.00 ","    7.39 ","   10.83 ","    0.00 ","    0.53 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    1.05 ","    1.57 ","    1.78 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    9.99 ","    6.04 "
"882",1950,6,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   35.06 ","    1.05 ","    0.00 ","    0.00 ","   12.91 ","    0.00 ","    7.91 ","   18.42 ","    0.00 ","    0.00 ","   12.39 ","    9.47 ","    7.08 ","    0.53 ","   20.81 ","    1.57 ","NA"
"883",1950,7,"    8.95 ","    0.30","    1.26 ","   12.07 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.30","    6.25 ","    4.69 ","    0.00 ","   10.31 ","   11.35 ","    0.00 ","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","   14.26 ","    3.96 ","    0.00 ","   12.91 ","    0.00 ","    6.04 ","    0.53 ","   12.39 "
"884",1950,8,"   22.89 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.48 ","    1.05 ","    0.00 ","    0.00 ","    2.30 ","    0.30","    0.00 ","    0.00 ","    2.09 ","    0.00 ","   36.93 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.96 ","    0.00 "
"885",1950,9,"    0.00 ","   32.15 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","   25.80 ","    5.73 ","    0.00 ","    0.74 ","    0.00 ","    4.17 ","    7.08 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.30","    0.30","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    3.65 ","    1.78 ","NA"
"886",1950,10,"   48.79 ","   22.89 ","    2.30 ","    0.00 ","    1.78 ","   12.91 ","    3.13 ","    0.00 ","    0.00 ","    0.00 ","    2.61 ","    0.00 ","    0.00 ","    2.09 ","   15.30 ","    0.00 ","    0.00 ","    7.60 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.30","    0.00 ","    0.53 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
