"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"349",1950,1,"    5.00 ","    6.56 ","   10.51 ","    4.48 ","    0.00 ","   11.73 ","    0.00 ","    0.00 ","    0.00 ","   22.68 ","    0.00 ","    0.00 ","   12.91 ","    0.00 ","    7.08 ","    0.00 ","    5.21 ","    0.00 ","    0.00 ","    8.74 ","   18.98 ","    1.50 ","    3.80 ","   13.11 ","    1.57 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","   14.61 ","    0.00 "
"350",1950,2,"    0.00 ","    0.00 ","    0.34 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   14.61 ","    0.00 ","    7.36 ","    0.00 ","    0.00 ","    5.87 ","    0.00 ","    0.00 ","    5.87 ","   17.48 ","    0.92 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.74 ","NA","NA","NA"
"351",1950,3,"   11.73 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.36 ","    5.87 ","    0.00 ","    5.87 ","    0.26","    0.00 ","   13.11 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.61 ","    5.87 ","    0.00 ","    0.00 ","    2.82 ","    2.82 ","    1.05 ","    0.00 ","    0.00 ","    0.00 "
"352",1950,4,"    8.95 ","    3.34 ","   15.30 ","    9.16 ","    0.00 ","    0.00 ","    0.00 ","    5.87 ","    0.00 ","    6.87 ","    4.69 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","   12.59 ","    0.53 ","    0.00 ","    8.12 ","    0.00 ","    0.00 ","    3.96 ","    0.00 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","NA"
"353",1950,5,"    1.57 ","    0.00 ","    0.00 ","    0.74 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    3.34 ","    0.00 ","    0.00 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   12.07 ","    2.82 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.00 ","    0.00 ","    0.00 ","   26.63 "
"354",1950,6,"   20.81 ","    0.00 ","    9.99 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.30 ","    1.05 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   57.00 ","    4.69 ","    0.00 ","    0.00 ","    0.00 ","    2.09 ","    5.21 ","    0.00 ","NA"
"355",1950,7,"    0.00 ","    2.82 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    0.00 ","    0.00 ","    8.43 ","    0.00 ","    0.00 ","    0.00 ","    4.69 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.91 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.95 ","    1.57 ","    3.65 "
"356",1950,8,"    8.95 ","   10.31 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    1.26 ","    1.26 ","    0.00 ","    8.12 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.30 ","    0.00 ","    2.82 ","   26.95 ","   27.15 ","    1.26 ","    1.05 "
"357",1950,9,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.57 ","    5.21 ","    0.00 ","    0.00 ","    9.16 ","    3.65 ","    5.73 ","    0.00 ","    0.00 ","   13.43 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"358",1950,10,"    0.00 ","    0.00 ","   12.59 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.39 ","    9.16 ","   20.81 ","    9.47 ","    4.48 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    2.82 ","    1.05 ","    0.00 ","    0.00 ","    0.00 "
