"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"133",1950,1,"    0.51","    2.85 ","    0.34 ","    0.21","    0.21","    0.00 ","    1.48 ","    1.48 ","    0.21","    3.19 ","    0.21","    0.91 ","    1.14 ","    1.48 ","   17.67 ","    0.34 ","    0.34 ","    0.21","    0.21","    0.00 ","    4.33 ","    0.34 ","    0.00 ","    8.66 ","    0.91 ","    0.34 ","    0.34 ","    6.04 ","    1.14 ","    0.21","    0.21"
"134",1950,2,"    0.00 ","    0.21","    0.21","    0.21","    0.21","    0.00 ","    0.34 ","    0.51","    0.21","    0.91 ","    0.00 ","    0.34 ","    0.57 ","    0.00 ","    0.21","    0.00 ","    0.57 ","    0.21","    0.00 ","    1.48 ","    0.91 ","    3.19 ","    2.62 ","    0.21","    0.34 ","    0.21","    1.71 ","    4.33 ","NA","NA","NA"
"135",1950,3,"    0.34 ","    0.00 ","    0.00 ","    3.19 ","    0.00 ","    6.95 ","   19.38 ","    0.91 ","    0.00 ","    0.00 ","    0.00 ","    0.21","    0.21","    0.21","    0.00 ","    0.00 ","    0.21","    0.00 ","    0.00 ","    0.00 ","    0.91 ","    6.00 ","    0.00 ","    0.00 ","    0.21","    2.05 ","    5.47 ","    0.00 ","    0.00 ","    0.34 ","    0.00 "
"136",1950,4,"    0.00 ","    0.21","    0.21","    0.00 ","    0.00 ","    1.14 ","    0.00 ","    0.00 ","    0.57 ","    6.61 ","   11.63 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.74 ","    1.78 ","   15.82 ","    6.17 ","    0.21","    0.21","    3.19 ","    0.00 ","    0.00 ","    6.61 ","   19.38 ","   10.37 ","    0.34 ","    0.21","    3.42 ","NA"
"137",1950,5,"    1.14 ","    0.34 ","    0.21","   31.94 ","   32.72 ","    3.19 ","    0.00 ","    1.26","   18.57 ","    1.31 ","    0.00 ","    0.00 ","    0.30","    0.51","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.30","    4.69 ","   15.82 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   15.51 ","    5.21 "
"138",1950,6,"    0.30","    0.00 ","    0.00 ","    0.30","    1.57 ","    1.05 ","    8.43 ","    3.96 ","    9.47 ","    1.57 ","    0.00 ","    5.52 ","    0.00 ","    0.53 ","   25.07 ","    0.74 ","    0.00 ","    0.74 ","   13.43 ","    2.61 ","    1.05 ","    7.91 ","    0.00 ","    0.00 ","   21.33 ","    1.78 ","    1.78 ","    1.78 ","    9.47 ","    0.00 ","NA"
"139",1950,7,"    0.30","    0.00 ","    0.00 ","    7.91 ","    1.57 ","    0.00 ","    0.00 ","    1.26 ","    2.82 ","    0.00 ","    8.12 ","    4.69 ","    1.78 ","    0.00 ","   14.47 ","    6.25 ","    4.17 ","    0.00 ","    2.30 ","   16.55 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    0.74 ","    4.69 ","    4.48 ","   48.27 ","    0.74 ","    0.00 ","    0.00 "
"140",1950,8,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.60 ","    3.65 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    0.30","    2.82 ","    0.00 ","    5.00 ","    0.00 ","    2.82 ","    3.34 ","    7.91 ","    0.53 ","   14.26 ","    7.39 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.65 ","   17.38 ","    0.00 "
"141",1950,9,"    3.65 ","   11.35 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    0.53 ","    0.53 ","    0.00 ","    2.30 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.74","    0.00 ","    0.30","    0.00 ","    0.00 ","    1.57 ","    0.30","    0.00 ","   37.97 ","NA"
"142",1950,10,"   31.11 ","   24.55 ","    0.95","    0.00 ","    0.00 ","    1.78 ","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    6.56 ","    4.48 ","    0.00 ","    0.30","   16.86 ","    0.30","    1.26 ","    3.13 ","    1.78","   22.91 ","    0.00 ","    0.30","    3.72","    1.78","    0.00 ","    0.00 ","    0.00 ","    0.21","    0.00 ","    0.00 ","    0.00 "
