"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1",1955,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2",1955,2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"3",1955,3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"4",1955,4,"    0.30","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.56 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   23.72 ","    9.16 ","    0.00 ","    5.21 ","    0.00 ","    4.69 ","    0.00 ","    1.26 ","    0.53 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","NA"
"5",1955,5,"    4.69 ","    1.26 ","   12.07 ","    0.53 ","    0.30","    6.25 ","    3.55","    0.21","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.30","    0.51","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    8.64 ","    0.30","    0.00 ","   11.55 ","    6.04 ","    6.87 ","    0.00 ","    0.00 "
"6",1955,6,"    0.00 ","    0.00 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.30","    2.09 ","    0.30","NA","NA","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","   12.59 ","    0.00 ","NA","    0.00 ","    1.26 ","    0.00 ","    0.74 ","    0.00 ","    0.30","NA"
"7",1955,7,"    8.95 ","    0.30","   17.69 ","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   17.90 ","    0.00 ","   14.99 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","   11.35 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    1.26 "
"8",1955,8,"    0.00 ","    0.00 ","    0.30","    5.00 ","    0.00 ","    0.30","    0.30","    0.00 ","    0.00 ","    3.65 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","   12.59 ","    0.00 ","    0.00 ","    3.13 ","   13.43 ","    9.47 ","    0.30","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.17 ","   20.81 ","    4.48 "
"9",1955,9,"    0.00 ","    0.00 ","    0.00 ","    5.52 ","    0.74 ","    0.30","    0.30","    0.00 ","    6.25 ","    0.74 ","    0.00 ","    0.00 ","    0.30","    6.87 ","    0.00 ","    2.82 ","    3.13 ","   11.87 ","    0.30","    0.53 ","    0.00 ","    0.00 ","    3.65 ","    0.53 ","    0.00 ","    0.00 ","   14.99 ","    0.00 ","    4.69 ","    0.30","NA"
"10",1955,10,"    0.00 ","    1.26 ","   16.03","    0.30","    3.65 ","    9.47 ","   24.97","    0.30","    0.00 ","    0.00 ","    0.00 ","    2.30 ","    2.30 ","    7.91 ","   13.43 ","    0.30","    0.53 ","    0.53 ","    0.00 ","    0.00 ","    0.21","    2.30 ","   11.56","    8.44 ","    0.21","    0.30","    0.00 ","    0.00 ","    2.61 ","   20.08 ","    0.00 "
"11",1955,11,"    0.30","    0.56 ","   14.10 ","    0.33 ","    0.00 ","    0.56 ","    0.86","    5.88 ","    0.21","    4.52","    0.30","    0.00 ","    4.22 ","    0.21","    4.22 ","   20.54 ","    9.55 ","    2.00 ","    4.55 ","    7.88 ","    2.78 ","    0.56 ","    8.74","    1.11 ","    0.21","    1.44 ","   16.09 ","    3.11 ","    9.32 ","    1.44 ","NA"
"12",1955,12,"    1.67 ","   14.10 ","    0.21","   23.98 ","    0.21","    0.56 ","   11.32 ","    1.67 ","    0.21","    7.66 ","    3.96","    0.56 ","    1.11 ","    1.44 ","    2.55 ","    0.89 ","    1.11 ","    0.33 ","    0.21","    0.00 ","    0.00 ","    0.00 ","    5.96","    1.64 ","    0.56 ","    0.21","    0.21","    5.66 ","   16.87 ","    2.78 ","    1.44 "
"13",1956,1,"    0.00 ","    0.86","    0.86","    1.44 ","    0.00 ","    0.00 ","    0.21","    0.86","    1.07 ","    1.38 ","    0.21","    0.21","    0.21","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.21","    0.00 ","    0.33 ","    2.55 ","    0.21","    1.11 ","    2.00 ","    1.44 ","    0.89 ","   14.10 ","   16.87 ","    0.00 ","    0.00 "
"14",1956,2,"    0.33 ","    0.33 ","    0.00 ","    1.11 ","    0.89 ","    1.67 ","    0.21","    1.44 ","    0.21","    2.00 ","    0.21","    9.88 ","    0.21","    0.89 ","    0.00 ","    0.00 ","    1.11 ","    2.22 ","    4.00 ","    1.11 ","    0.21","    0.21","    0.21","    2.78 ","    4.22 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA","NA"
"15",1956,3,"    0.00 ","    0.56 ","    0.00 ","    0.33 ","    0.33 ","    0.33 ","    0.00 ","    8.44 ","    0.00 ","    0.21","    8.44 ","    0.00 ","    2.78 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.89 ","    0.21","    0.00 ","    0.00 ","    0.89 ","    0.00 ","    0.00 ","    0.21","    1.44 ","    4.22 ","    0.00 "
"16",1956,4,"    0.00 ","    2.09 ","    5.21 ","    1.47","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.42 ","    0.00 ","   10.99 ","   10.01 ","   11.73 ","    2.22 ","    4.77 ","    1.44 ","    0.00 ","    0.21","    0.33 ","    0.21","    0.00 ","    0.21","    0.21","    5.73","    0.00 ","    0.00 ","    0.00 ","NA"
"17",1956,5,"    0.00 ","    3.96","    0.21","    0.21","    0.21","    0.00 ","    0.21","    6.77","   11.24","    0.00 ","    3.13 ","    0.00 ","   17.90 ","    9.68 ","    2.37 ","    0.33 ","    0.00 ","   10.52","    0.33 ","    4.90","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   18.21 ","    0.00 ","    0.00 ","    4.17 ","    2.30 ","    6.77"
