"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"781",1950,1,"    4.17 ","    0.00 ","   14.26 ","    9.16 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    0.00 ","   16.03 ","    0.11","    5.04 ","    0.11","    0.11","    5.46 ","    1.39 ","    1.39 ","    8.13 ","    0.11","    0.00 ","    0.15","    9.16 ","    3.96 ","    0.11","    0.00 ","    0.11","    0.11","    5.46 "
"782",1950,2,"    0.00 ","    0.00 ","    0.11","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   16.26 ","    0.00 ","    5.46 ","    2.68 ","    0.00 ","   19.11 ","    0.26","    5.46 ","    0.00 ","    0.11","   13.59 ","    0.11","    5.46 ","   10.91 ","   16.26 ","    8.13 ","    5.46 ","   13.59 ","    8.13 ","    3.21 ","NA","NA","NA"
"783",1950,3,"    8.13 ","   10.91 ","    5.46 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    6.15","    8.13 ","    0.00 ","    5.46 ","    2.68 ","    5.46 ","    0.00 ","    2.68 ","    0.00 ","    8.13 ","    2.68 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.94","    0.11","    0.00 ","    0.00 ","   21.85 ","    0.11","    8.13 ","    0.00 ","    0.00 "
"784",1950,4,"    5.46 ","    6.85 ","    0.00 ","   33.29 ","    1.39 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    2.30 ","    1.39 ","    2.68 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    9.99 ","    0.00 ","    0.11","    0.00 ","    0.74 ","    0.00 ","    7.08 ","    0.00 ","    5.46 ","    0.11","    0.00 ","    0.00 ","NA"
"785",1950,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.15","    0.15","    0.00 ","    0.15","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.15","    0.00 ","    0.00 ","    0.15","    0.15","    0.00 ","    0.00 ","    0.00 ","    2.09 "
"786",1950,6,"    0.00 ","    0.15","   19.25 ","    0.00 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    0.53 ","    7.39 ","    0.00 ","    0.00 ","    7.39 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    5.52 ","   11.35 ","    3.34 ","    0.00 ","   27.15 ","    0.15","    2.30 ","    3.65 ","    8.43 ","NA"
"787",1950,7,"    0.00 ","   18.94 ","    0.00 ","    0.15","    1.78 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","   16.55 ","   54.09 ","   21.33 ","    8.95 ","    6.25 ","    0.00 ","    0.00 ","    0.00 ","    5.73 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    6.87 ","    8.43 ","    9.47 "
"788",1950,8,"    3.13 ","    0.15","    8.95 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.15","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.15","    0.74 ","    3.34 ","   29.23 ","    0.15","    0.15"
"789",1950,9,"    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.15","   11.03 ","   13.74 ","   21.64 ","    0.00 ","    0.00 ","    0.00 ","   15.51 ","    0.00 ","    0.00 ","    0.00 ","    1.57 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"790",1950,10,"    0.00 ","    0.00 ","   16.03 ","    5.52 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    5.21 ","   13.11 ","    7.60 ","   26.63 ","    3.34 ","    4.48 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    8.43 ","    7.08 ","    0.00 ","    0.00 ","    0.00 "
