"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"433",1950,1,"    0.65","    9.24 ","    0.21","    0.00 ","    0.35 ","    0.21","    0.21","    1.52 ","    2.64","    2.92 ","    0.21","    0.94 ","    1.75 ","    5.38 ","    8.89 ","    0.21","    1.17 ","    0.35 ","    0.21","    0.00 ","    2.11 ","    0.00 ","    0.35 ","   17.78 ","    0.58 ","    0.35 ","    0.94 ","    2.92 ","    0.21","    0.21","    0.21"
"434",1950,2,"    0.21","    0.21","    0.21","    0.00 ","    0.21","    0.21","    1.24","    0.65","    0.94 ","    2.92 ","    0.00 ","    0.00 ","    0.21","    0.00 ","    0.00 ","    0.00 ","    7.49 ","    0.58 ","    0.58 ","    9.48 ","    0.21","    6.55 ","    0.58 ","    0.00 ","    0.00 ","    0.00 ","    0.35 ","    7.72 ","NA","NA","NA"
"435",1950,3,"    0.21","    0.00 ","    0.30","    4.18 ","    0.00 ","   10.36","    3.51 ","    0.00 ","    0.21","    0.21","    0.00 ","    0.35 ","    0.35 ","    0.21","    0.21","    0.35 ","    0.21","    0.00 ","    0.00 ","    0.21","    2.69 ","    0.00 ","    0.00 ","    0.00 ","    0.58 ","    5.03 ","   16.38 ","    0.00 ","    0.00 ","    3.51 ","    0.94 "
"436",1950,4,"    0.00 ","    4.21 ","    0.00 ","    0.00 ","    0.00 ","    3.28 ","    0.00 ","    0.35 ","    7.72 ","    3.28 ","    0.94 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.57 ","    0.74 ","    4.02 ","    3.86 ","    0.00 ","    8.89 ","    0.95","    0.00 ","    1.17 ","   13.92 ","    3.51 ","    0.58 ","    0.21","    0.21","    8.89 ","NA"
"437",1950,5,"    0.58 ","    1.17 ","    0.00 ","   28.71 ","   19.52 ","    0.58 ","    0.00 ","    7.60 ","   18.45 ","    0.30","    0.30","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    0.00 ","    0.30","    0.00 ","    7.60 ","    1.57 ","    4.48 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.64 ","    2.09 ","    4.69 "
"438",1950,6,"    5.21 ","    1.57 ","    0.30","    0.30","    0.00 ","    0.00 ","    7.91 ","    0.53 ","    2.82 ","    0.30","    0.00 ","    4.48 ","    0.00 ","    5.73 ","    8.43 ","    0.00 ","    0.00 ","    1.26 ","    1.57 ","    1.05 ","    0.53 ","    6.25 ","    0.00 ","    0.00 ","   20.08 ","    3.13 ","   24.76 ","    3.34 ","    9.99 ","    6.25 ","NA"
"439",1950,7,"    0.53 ","    0.00 ","   22.68 ","    8.12 ","    0.30","    0.00 ","    0.00 ","   14.78 ","    0.30","    0.30","   37.76 ","    2.30 ","    1.26 ","    3.65 ","   28.51 ","    4.17 ","    7.08 ","    0.00 ","    0.00 ","    0.30","    1.57 ","    5.00 ","    0.53 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"440",1950,8,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.30","    6.87 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.65 ","    7.91 ","    0.00 ","    0.30","    1.05 ","    9.68 ","    2.30 ","    3.34 ","    3.65 ","    7.91 ","    0.00 ","    2.82 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.30","    0.00 "
"441",1950,9,"    0.00 ","   17.69 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    3.34 ","    1.05 ","    0.30","    4.17 ","    0.53 ","    0.30","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   12.07 ","    0.00 ","    0.00 ","   51.70 ","NA"
"442",1950,10,"    3.13 ","   40.78 ","    4.86 ","    0.00 ","    1.05 ","    1.57 ","    1.05 ","    0.00 ","    0.00 ","    0.30","    1.57 ","    0.00 ","    0.00 ","    6.87 ","    9.47 ","    0.30","    0.53 ","    2.61 ","    1.32 ","   20.35 ","    0.58 ","    0.00 ","    2.88 ","    0.88 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
