"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"445",1950,1,"    0.11","    2.93","   10.33 ","    7.23 ","    0.00 ","    2.83 ","    0.11","    4.29 ","    0.00 ","    5.65 ","    0.11","    4.29 ","   34.47 ","    0.00 ","    8.59 ","    0.11","   14.35 ","    0.00 ","    0.00 ","    2.26 ","    7.23 ","    0.34 ","    0.00 ","    0.57 ","   17.18 ","    0.00 ","    4.29 ","    1.47 ","    0.11","    0.00 ","    0.90 "
"446",1950,2,"    0.00 ","    1.13 ","    1.47 ","    0.11","    0.34 ","    0.00 ","    0.00 ","    0.90 ","    0.00 ","    1.47 ","    0.90 ","    0.11","    0.00 ","   17.18 ","    5.76 ","    0.57 ","    0.34 ","    5.76 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.34 ","    0.00 ","    1.47 ","   11.53 ","NA","NA","NA"
"447",1950,3,"    2.83 ","    0.00 ","    0.00 ","    8.59 ","    0.11","    4.29 ","    8.74","    8.59 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.34 ","    0.90 ","    0.00 ","    0.00 ","    0.57 ","    0.90 ","    0.00 ","    0.00 ","    0.00 ","    3.65 ","    0.00 ","    0.00 ","    0.00 ","    2.83 ","    7.02 ","    0.57 ","    0.00 ","    0.00 ","    0.00 "
"448",1950,4,"    5.20 ","    0.11","    0.00 ","   34.47 ","    0.00 ","    0.00 ","    1.47 ","    0.00 ","    0.00 ","    6.87 ","   11.78 ","    7.23 ","    2.83 ","    0.00 ","    0.00 ","    0.15","    2.30 ","    3.96 ","    2.30 ","    0.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.64 ","    0.11","    0.11","    1.70 ","    0.00 ","    0.00 ","NA"
"449",1950,5,"    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    2.82 ","    0.11","    0.00 ","    5.52 ","    0.15","    2.72","    0.00 ","    0.11","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.65 ","   60.95 ","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    6.87 "
"450",1950,6,"    0.00 ","    6.25 ","    3.65 ","    1.05 ","    1.78 ","    2.09 ","   10.51 ","    2.82 ","    5.21 ","    2.82 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    3.96 ","   11.03 ","    0.00 ","    0.00 ","    3.96 ","   10.51 ","    1.05 ","   13.95 ","    0.00 ","    0.00 ","    4.69 ","   12.59 ","   14.99 ","   12.07 ","    6.25 ","    6.87 ","NA"
"451",1950,7,"   20.60 ","    5.52 ","    6.87 ","   15.30 ","   10.31 ","    0.15","    3.34 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.15","    1.26 ","    0.00 ","   12.59 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   10.31 ","    0.53 ","   21.33 ","    0.00 ","    1.57 ","    0.00 ","   17.17 ","    0.00 ","    0.00 ","    0.00 "
"452",1950,8,"    0.15","    3.34 ","    6.25 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   32.46 ","    0.74 ","    0.15","    0.15","    0.00 ","    0.00 ","    8.12 ","   14.26 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","   12.91 ","    0.00 ","    5.52 ","   14.78 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"453",1950,9,"    0.00 ","    0.00 ","    0.00 ","   17.38 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.09 ","    1.26 ","    0.00 ","    0.00 ","   23.51 ","    0.00 ","    1.26 ","    2.82 ","    6.82 ","    4.28","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","   11.55 ","    0.74 ","NA"
"454",1950,10,"    0.00 ","    0.53 ","    1.68","    1.16","    2.30 ","    0.00 ","    3.65 ","    0.00 ","    0.00 ","   17.38 ","    0.53 ","    0.74 ","    0.26","    0.00 ","    2.61 ","   18.42 ","    4.17 ","    9.47 ","   19.36","    4.29 ","    0.57 ","    0.00 ","    0.00 ","    4.28","    1.05 ","    0.11","    4.07","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"455",1950,11,"    8.49 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   14.35 ","    0.00 ","    4.29 ","    3.99 ","    0.00 ","    0.00 ","    1.47 ","    2.82 ","    9.47 ","    0.00 ","   11.82 ","    0.00 ","    0.00 ","    2.30 ","    0.34 ","    0.34 ","    0.00 ","    0.00 ","   11.75 ","   35.89 ","    0.90 ","    0.57 ","    0.34 ","    4.29 ","    5.76 ","NA"
"456",1950,12,"    0.00 ","    3.31","    1.05","    0.00 ","    0.00 ","    0.00 ","    1.68","    0.26","    3.73 ","    0.11","    0.90 ","    2.83 ","    0.90 ","    0.00 ","    2.83 ","    4.29 ","    0.00 ","    0.11","    0.57 ","    1.13 ","    0.57 ","    3.39 ","    8.59 ","    0.90 ","    0.00 ","    0.34 ","    8.59 ","    2.03 ","    3.73 ","    2.03 ","    1.47 "
"457",1951,1,"    7.23 ","   10.06 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.83 ","    2.83 ","    2.83 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.39 ","   11.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.34 ","    0.00 ","    7.23 ","   14.35 ","    5.76 ","    0.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.57 "
"458",1951,2,"    0.00 ","    2.26 ","    4.29 ","    5.76 ","    0.00 ","   11.53 ","    0.11","    0.00 ","    0.34 ","   17.18 ","    0.00 ","    0.34 ","    0.34 ","    0.00 ","    0.00 ","    0.15","    2.09 ","    0.15","    8.59 ","    1.26 ","    2.03 ","    0.11","    0.00 ","    0.53 ","    3.36 ","   14.35 ","    0.00 ","    0.00 ","NA","NA","NA"
"459",1951,3,"    4.29 ","    0.00 ","    5.76 ","    0.00 ","    0.00 ","    0.90 ","    0.00 ","    0.34 ","    0.00 ","    0.00 ","    0.34 ","    0.00 ","    0.00 ","    0.00 ","   10.06 ","    5.76 ","    0.00 ","    0.00 ","    0.34 ","    0.57 ","    0.00 ","    0.34 ","    0.00 ","    0.57 ","    2.83 ","    0.00 ","    2.82 ","    4.69 ","    8.64 ","   12.07 ","    0.00 "
"460",1951,4,"    1.13 ","    2.09 ","    3.39 ","    0.34 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 ","    0.53 ","    0.00 ","    5.63","    3.76","    2.09 ","    0.00 ","    1.64 ","    2.83 ","    1.68","    1.16","    0.00 ","   14.37","    1.16","    6.36","    0.00 ","    0.00 ","    0.00 ","    2.61 ","    0.00 ","    0.00 ","    0.00 ","NA"
