"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"421",1950,1,"    5.52 ","    2.82 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    5.05 ","    0.00 ","    0.00 ","    6.04 ","    0.00 ","    0.00 ","   28.71 ","    0.00 ","    4.48 ","    0.00 ","    2.47 ","    2.47 ","    0.00 ","   10.10 ","    7.52 ","    0.00 ","    0.00 ","   19.46 ","   16.03 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"422",1950,2,"    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    2.47 ","    0.00 ","    0.00 ","    9.22 ","   10.10 ","    0.00 ","    5.05 ","    0.00 ","   10.10 ","    0.00 ","    0.00 ","    0.00 ","    5.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.52 ","NA","NA","NA"
"423",1950,3,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00","   12.08","    0.00 ","    0.00","    2.47","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.05 ","   10.10 ","    0.00 ","    0.00 ","    0.00 ","    2.47 ","    7.52 ","    0.00 ","    0.00 ","    0.00 ","   19.60 ","   23.66 ","    0.00 ","    0.11","    0.00 ","    7.52 "
"424",1950,4,"    0.00 ","    2.82 ","   12.59 ","    4.17 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    4.17 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    9.99 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    8.95 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"425",1950,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.56 ","    0.00 ","    0.00 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    9.16 "
"426",1950,6,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00","    9.16","    0.00 ","    0.00 ","    3.96 ","    0.00 ","    0.00 ","    0.00 ","    6.04 ","    0.00 ","    0.00 ","   26.11 ","    0.00 ","    7.39 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"427",1950,7,"    8.64 ","    0.00 ","    7.60 ","    0.00 ","    2.09 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00","   22.16","    0.00 ","    0.00 ","    0.00 ","    2.61 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.17 ","    0.00 "
"428",1950,8,"   34.54 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    4.17 ","    0.00 ","    0.00 ","    0.00","   13.43","    0.00 ","    1.57 ","    0.00 ","    0.00 ","    0.00","    3.65","   29.23 ","   18.21 ","   29.23 ","    0.00 ","    8.12 ","    0.00 "
"429",1950,9,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.91 ","    2.30 ","    0.00 ","    0.00 ","   16.03 ","    0.00 ","    0.00 ","    0.00 ","   12.39 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.15","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","NA"
"430",1950,10,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.21 ","    7.60 ","    3.34 ","    0.00 ","    4.17 ","    0.00 ","    0.00 ","    0.00 ","   11.03 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.60 ","    6.56 ","    0.00 ","    0.00 ","   12.39 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"431",1950,11,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   23.20 ","    0.00 ","   15.05 ","    0.00 ","   12.57 ","    0.00 ","    6.56 ","    9.47 ","   15.82 ","    0.00 ","    0.00 ","    3.65 ","    0.00 ","    0.00 ","    0.00 ","   10.10 ","    5.05 ","   17.38 ","    0.00 ","   15.05 ","    0.00 ","    0.00 ","    0.00 ","NA"
"432",1950,12,"    0.00 ","   11.35 ","    0.00 ","    0.00 ","    0.00 ","    0.00","   30.90","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00","   15.05","    0.00","   15.05","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
"433",1951,1,"    0.00 ","   12.59 ","    0.11","    0.00 ","    5.05 ","    0.00 ","   15.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.52 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.05 ","    2.47 "
"434",1951,2,"    0.00 ","   10.10 ","    5.05 ","    2.47 ","    0.00 ","   10.10 ","    0.00 ","    0.00 ","    0.00 ","   10.10 ","    0.00 ","    7.52 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00","   10.83","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.08 ","    0.11","    7.52 ","NA","NA","NA"
"435",1951,3,"    0.00 ","    0.11","   13.43 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.11","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   12.57 ","    0.00 ","    5.05 ","    7.52 ","   10.10 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   18.73 ","   14.78 ","    0.00 "
