"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"409",1950,1,"    0.74 ","    8.12 ","    3.13 ","    3.71 ","    0.52 ","    0.21","    0.21","    1.34 ","    0.30","    4.79 ","    0.00 ","    1.26 ","   23.82 ","    1.34 ","    7.05 ","   13.08 ","   12.77 ","    1.55 ","    3.40 ","    5.25 ","    3.91 ","    2.88","    0.21","    2.61 ","   17.90 ","    0.31 ","    0.21","    0.00 ","    0.21","    0.00 ","    0.82 "
"410",1950,2,"    0.31 ","    2.06 ","    0.21","    0.00 ","    0.21","    0.21","    0.00 ","    0.82 ","    0.00 ","    3.71 ","    0.21","    0.21","    0.82 ","   20.69","    5.97 ","    0.21","    0.21","   18.33 ","    0.00 ","    0.21","    0.31 ","    0.00 ","    1.55 ","    0.31 ","    0.00 ","    0.00 ","    0.52 ","   10.73 ","NA","NA","NA"
"411",1950,3,"    0.52 ","    0.31 ","    0.00 ","    0.82 ","    0.00 ","    0.00 ","    7.39 ","    1.56 ","    0.21","    0.82 ","    1.03 ","    0.00 ","    0.00 ","    2.88 ","    0.00 ","    0.31 ","    7.31 ","    0.00 ","    0.00 ","    0.00 ","    3.55","    4.17 ","    0.00 ","    0.00 ","    0.00 ","   10.31 ","   33.29 ","   10.17 ","    0.31 ","    0.00 ","   11.02 "
"412",1950,4,"   10.20 ","    3.62 ","    5.40 ","    1.88 ","    0.00 ","    0.00 ","    1.85 ","    0.00 ","    0.00 ","   16.76","    7.58 ","    0.21","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.96 ","    0.51","    0.21","    0.00 ","    0.82 ","    0.00 ","    0.00 ","   12.07 ","    0.82","    0.21","    0.00 ","    0.00 ","    0.00 ","NA"
"413",1950,5,"    0.00 ","    0.00 ","    2.61 ","    0.30","    0.00 ","    3.55","    0.00 ","    0.00 ","   10.83 ","    0.53 ","    0.00 ","    1.78 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    1.26 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.30","    7.08 ","    0.00 ","    0.00 ","    0.00 ","    5.52 ","    2.82 "
"414",1950,6,"    0.30","    3.65 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.91 ","    0.00 ","    0.00 ","    8.64 ","    0.53 ","    0.00 ","    5.21 ","    4.69 ","    0.00 ","    0.00 ","    1.05 ","    1.05 ","    0.00 ","    0.30","    4.69 ","    0.00 ","   14.26 ","    0.30","    0.00 ","    0.30","    1.26 ","    0.30","NA"
"415",1950,7,"    5.52 ","    1.57 ","    1.57 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    7.39 ","    0.30","    2.09 ","    0.00 ","    1.57 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   18.21 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.74 "
"416",1950,8,"   50.97 ","   12.39 ","    0.30","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.21 ","    0.74 ","    0.30","    0.30","    0.00 ","    0.00 ","    5.73 ","    0.00 ","    4.48 ","    0.00 ","    0.00 ","    7.39 ","   13.43 ","   13.74 ","    0.53 ","    2.61 ","    0.00 "
"417",1950,9,"    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   18.21 ","   36.72 ","    0.00 ","   31.11 ","    7.60 ","    1.78 ","    0.00 ","    1.05 ","    9.16 ","    0.00 ","    0.00 ","    0.30","    0.30","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    0.30","    1.05 ","    1.78 ","    0.00 ","NA"
"418",1950,10,"    0.00 ","    1.26 ","    0.53 ","    4.17 ","    0.00 ","    0.00 ","   16.34 ","    0.00 ","    1.26 ","    1.57 ","    1.78 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    2.61 ","   10.52","    0.30","    6.56 ","    0.00 ","    0.00 ","   13.43 ","    0.30","    0.00 ","    0.00 ","    0.00 "
