"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"961",1950,1,"    0.53 ","   12.59 ","   18.94 ","    3.34 ","    0.00 ","   15.37 ","    0.97 ","    0.00 ","    6.87 ","    6.56 ","    0.00 ","    0.00 ","    5.73 ","    0.00 ","    9.28 ","    0.00 ","    0.00 ","    2.42 ","    0.00 ","    0.97 ","    2.30 ","    2.23 ","    1.05 ","    0.00 ","    6.87 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    6.17 ","    0.00 "
"962",1950,2,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    5.52 ","    0.00 ","    9.99 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    6.17 ","   13.74 ","    0.00 ","    0.97 ","    0.00 ","    0.00 ","    0.00 ","    0.97 ","    4.96 ","   10.77 ","    3.99 ","    0.00 ","    0.00 ","    3.03 ","    0.00 ","    2.42 ","NA","NA","NA"
"963",1950,3,"    0.97 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.96 ","    0.97 ","    3.03 ","    4.60 ","   10.86 ","    3.99 ","    0.97 ","    0.00 ","    0.00 ","    0.00 ","    7.74 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    9.60 ","    0.00 ","    0.97 ","    0.00 ","    9.82 ","    2.09 ","    0.97 ","    0.00 ","    0.00 ","    3.03 "
"964",1950,4,"    7.73 ","    7.39 ","   25.07 ","    8.64 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    0.97 ","    1.82 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    0.00 ","    0.00 ","    1.78 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","    2.30 ","    5.52 ","    0.00 ","    1.05 ","    0.00 ","    0.00 ","    3.13 ","NA"
"965",1950,5,"    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.78 ","    0.00 ","    0.00 ","    0.00 ","    6.25 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.05 "
"966",1950,6,"    2.82 ","   13.43 ","    0.53 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    0.00 ","    0.00 ","    0.00 ","   16.34 ","    0.00 ","    0.00 ","    5.52 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.53 ","    2.30 ","    0.00 ","    0.53 ","    2.61 ","    5.21 ","NA"
"967",1950,7,"    0.00 ","   14.26 ","    0.00 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.00 ","   16.55 ","    0.00 ","    3.34 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   11.03 ","    0.00 ","   21.12 ","    0.00 ","    0.00 ","    0.00 ","   48.06 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    1.26 ","    4.48 ","   11.35 "
"968",1950,8,"    0.53 ","    1.26 ","    1.05 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.74 ","    4.48 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.74 ","    0.00 ","   37.24 ","    0.00 ","    1.05 ","   10.83 "
"969",1950,9,"    0.00 ","    0.00 ","    4.17 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    5.52 ","    6.25 ","    3.65 ","    2.30 ","    0.00 ","    0.00 ","    0.00 ","    3.13 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","NA"
"970",1950,10,"    0.00 ","    0.74 ","    5.21 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","   16.34 ","    1.05 ","   21.64 ","    1.57 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.00 ","    0.53 ","    0.00 ","    0.00 ","    6.56 ","    0.00 ","    0.00 ","    0.00 ","    0.00 "
